Food_ID,Food_Name,Food_Category,Cuisine,Vegetarian,Serving_Size,Calories,Protein,Carbohydrates,Fat,Fiber,Sugar,Meal_Type,Preparation_Type,User_Preference
1681,Spiced Buttermilk (Chaas) (Nutrient Dense),Dairy and Alternatives,Indian,1,1 glass (250ml),47,3.3,4.8,1.6,0.2,4.1,Lunch,Raw,Weight Loss
1682,Spiced Buttermilk (Chaas) (Mild Flavor),Dairy and Alternatives,Indian,1,1 glass (250ml),41,2.7,4.4,1.4,0.2,3.8,Lunch,Raw,Weight Loss
1683,Spiced Buttermilk (Chaas) (Herb Infused),Dairy and Alternatives,Indian,1,1 glass (250ml),43,2.8,4.5,1.5,0.2,4.0,Lunch,Raw,Weight Loss
1684,Spiced Buttermilk (Chaas) (Traditional),Dairy and Alternatives,Indian,1,1 glass (250ml),42,2.7,4.5,1.5,0.2,4.0,Lunch,Raw,Weight Loss
1685,Hard Boiled Egg,Poultry and Seafood,Global,0,1 large (50g),73,6.1,0.6,5.1,0.0,0.6,Breakfast,Boiled,Balanced
1686,Hard Boiled Egg (Light Spiced),Poultry and Seafood,Global,0,1 large (50g),77,6.3,0.6,5.5,0.0,0.6,Breakfast,Boiled,Balanced
1687,Hard Boiled Egg (Homestyle),Poultry and Seafood,Global,0,1 large (50g),72,6.5,0.6,4.9,0.0,0.6,Breakfast,Boiled,Balanced
1688,Hard Boiled Egg (Low Sodium),Poultry and Seafood,Global,0,1 large (50g),73,6.2,0.6,5.1,0.0,0.6,Breakfast,Boiled,Balanced
1689,Hard Boiled Egg (Extra Portion),Poultry and Seafood,Global,0,1 large (50g),92,7.7,0.7,6.5,0.0,0.7,Breakfast,Boiled,Balanced
1690,Hard Boiled Egg (Half Portion),Poultry and Seafood,Global,0,1 large (50g),42,3.5,0.3,3.0,0.0,0.3,Breakfast,Boiled,Balanced
1691,Hard Boiled Egg (With Olive Oil),Poultry and Seafood,Global,0,1 large (50g),93,6.5,0.6,7.2,0.0,0.6,Breakfast,Boiled,Balanced
1692,Hard Boiled Egg (Steamed),Poultry and Seafood,Global,0,1 large (50g),69,6.6,0.6,4.5,0.0,0.6,Breakfast,Boiled,Balanced
1693,Hard Boiled Egg (Nutrient Dense),Poultry and Seafood,Global,0,1 large (50g),85,7.5,0.6,5.8,0.0,0.6,Breakfast,Boiled,Balanced
1694,Hard Boiled Egg (Mild Flavor),Poultry and Seafood,Global,0,1 large (50g),75,6.4,0.6,5.2,0.0,0.6,Breakfast,Boiled,Balanced
1695,Hard Boiled Egg (Herb Infused),Poultry and Seafood,Global,0,1 large (50g),78,6.6,0.6,5.5,0.0,0.6,Breakfast,Boiled,Balanced
1696,Hard Boiled Egg (Traditional),Poultry and Seafood,Global,0,1 large (50g),78,6.2,0.6,5.6,0.0,0.6,Breakfast,Boiled,Balanced
1697,Boiled Egg Whites (3 eggs),Poultry and Seafood,Global,0,3 whites (100g),49,11.1,0.7,0.2,0.0,0.7,Breakfast,Boiled,Muscle Gain
1698,Boiled Egg Whites (3 eggs) (Light Spiced),Poultry and Seafood,Global,0,3 whites (100g),50,11.3,0.7,0.2,0.0,0.7,Breakfast,Boiled,Muscle Gain
1699,Boiled Egg Whites (3 eggs) (Homestyle),Poultry and Seafood,Global,0,3 whites (100g),49,11.2,0.7,0.2,0.0,0.7,Breakfast,Boiled,Muscle Gain
1700,Boiled Egg Whites (3 eggs) (Low Sodium),Poultry and Seafood,Global,0,3 whites (100g),49,11.0,0.7,0.2,0.0,0.7,Breakfast,Boiled,Muscle Gain
1701,Boiled Egg Whites (3 eggs) (Extra Portion),Poultry and Seafood,Global,0,3 whites (100g),62,13.9,0.9,0.3,0.0,0.9,Breakfast,Boiled,Muscle Gain
1702,Boiled Egg Whites (3 eggs) (Half Portion),Poultry and Seafood,Global,0,3 whites (100g),27,6.2,0.4,0.1,0.0,0.4,Breakfast,Boiled,Muscle Gain
1703,Boiled Egg Whites (3 eggs) (With Olive Oil),Poultry and Seafood,Global,0,3 whites (100g),51,11.4,0.7,0.3,0.0,0.7,Breakfast,Boiled,Muscle Gain
1704,Boiled Egg Whites (3 eggs) (Steamed),Poultry and Seafood,Global,0,3 whites (100g),49,11.3,0.6,0.2,0.0,0.6,Breakfast,Boiled,Muscle Gain
1705,Boiled Egg Whites (3 eggs) (Nutrient Dense),Poultry and Seafood,Global,0,3 whites (100g),55,12.7,0.7,0.2,0.0,0.7,Breakfast,Boiled,Muscle Gain
1706,Boiled Egg Whites (3 eggs) (Mild Flavor),Poultry and Seafood,Global,0,3 whites (100g),48,10.8,0.7,0.2,0.0,0.7,Breakfast,Boiled,Muscle Gain
1707,Boiled Egg Whites (3 eggs) (Herb Infused),Poultry and Seafood,Global,0,3 whites (100g),51,11.5,0.7,0.2,0.0,0.7,Breakfast,Boiled,Muscle Gain
1708,Boiled Egg Whites (3 eggs) (Traditional),Poultry and Seafood,Global,0,3 whites (100g),48,10.8,0.7,0.2,0.0,0.7,Breakfast,Boiled,Muscle Gain
1709,Vegetable Egg Omelette,Poultry and Seafood,Global,0,2 eggs (140g),182,13.3,3.5,12.8,1.0,1.5,Breakfast,Cooked,Muscle Gain
1710,Vegetable Egg Omelette (Light Spiced),Poultry and Seafood,Global,0,2 eggs (140g),186,13.2,3.4,13.3,1.0,1.5,Breakfast,Cooked,Muscle Gain
1711,Vegetable Egg Omelette (Homestyle),Poultry and Seafood,Global,0,2 eggs (140g),178,13.9,3.5,12.1,1.1,1.4,Breakfast,Cooked,Muscle Gain
1712,Vegetable Egg Omelette (Low Sodium),Poultry and Seafood,Global,0,2 eggs (140g),185,13.7,3.5,12.9,1.0,1.5,Breakfast,Cooked,Muscle Gain
1713,Vegetable Egg Omelette (Extra Portion),Poultry and Seafood,Global,0,2 eggs (140g),238,17.3,4.5,16.7,1.3,1.9,Breakfast,Cooked,Muscle Gain
1714,Vegetable Egg Omelette (Half Portion),Poultry and Seafood,Global,0,2 eggs (140g),102,7.4,1.9,7.2,0.6,0.8,Breakfast,Cooked,Muscle Gain
1715,Vegetable Egg Omelette (With Olive Oil),Poultry and Seafood,Global,0,2 eggs (140g),227,13.8,3.5,17.5,1.0,1.5,Breakfast,Cooked,Muscle Gain
1716,Vegetable Egg Omelette (Steamed),Poultry and Seafood,Global,0,2 eggs (140g),165,13.8,3.2,10.8,1.1,1.3,Breakfast,Cooked,Muscle Gain
1717,Vegetable Egg Omelette (Nutrient Dense),Poultry and Seafood,Global,0,2 eggs (140g),200,15.5,3.6,13.7,1.2,1.5,Breakfast,Cooked,Muscle Gain
1718,Vegetable Egg Omelette (Mild Flavor),Poultry and Seafood,Global,0,2 eggs (140g),178,13.3,3.5,12.3,1.0,1.5,Breakfast,Cooked,Muscle Gain
1719,Vegetable Egg Omelette (Herb Infused),Poultry and Seafood,Global,0,2 eggs (140g),187,13.8,3.5,13.1,1.1,1.5,Breakfast,Cooked,Muscle Gain
1720,Vegetable Egg Omelette (Traditional),Poultry and Seafood,Global,0,2 eggs (140g),186,13.0,3.5,13.3,1.0,1.5,Breakfast,Cooked,Muscle Gain
1721,Grilled Chicken Breast,Poultry and Seafood,Global,0,150g,197,37.1,0.0,5.4,0.0,0.0,Dinner,Grilled,Muscle Gain
1722,Grilled Chicken Breast (Light Spiced),Poultry and Seafood,Global,0,150g,210,39.1,0.0,5.9,0.0,0.0,Dinner,Grilled,Muscle Gain
1723,Grilled Chicken Breast (Homestyle),Poultry and Seafood,Global,0,150g,205,39.5,0.0,5.2,0.0,0.0,Dinner,Grilled,Muscle Gain
1724,Grilled Chicken Breast (Low Sodium),Poultry and Seafood,Global,0,150g,201,38.2,0.0,5.4,0.0,0.0,Dinner,Grilled,Muscle Gain
1725,Grilled Chicken Breast (Extra Portion),Poultry and Seafood,Global,0,150g,259,48.8,0.0,7.1,0.0,0.0,Dinner,Grilled,Muscle Gain
1726,Grilled Chicken Breast (Half Portion),Poultry and Seafood,Global,0,150g,114,21.5,0.0,3.1,0.0,0.0,Dinner,Grilled,Muscle Gain
1727,Grilled Chicken Breast (With Olive Oil),Poultry and Seafood,Global,0,150g,224,39.2,0.0,7.5,0.0,0.0,Dinner,Grilled,Muscle Gain
1728,Grilled Chicken Breast (Steamed),Poultry and Seafood,Global,0,150g,199,39.3,0.0,4.6,0.0,0.0,Dinner,Grilled,Muscle Gain
1729,Grilled Chicken Breast (Nutrient Dense),Poultry and Seafood,Global,0,150g,227,43.6,0.0,5.8,0.0,0.0,Dinner,Grilled,Muscle Gain
1730,Grilled Chicken Breast (Mild Flavor),Poultry and Seafood,Global,0,150g,200,38.2,0.0,5.3,0.0,0.0,Dinner,Grilled,Muscle Gain
1731,Grilled Chicken Breast (Herb Infused),Poultry and Seafood,Global,0,150g,207,39.1,0.0,5.6,0.0,0.0,Dinner,Grilled,Muscle Gain
1732,Grilled Chicken Breast (Traditional),Poultry and Seafood,Global,0,150g,203,37.6,0.0,5.8,0.0,0.0,Dinner,Grilled,Muscle Gain
1733,Homestyle Chicken Curry,Poultry and Seafood,Indian,0,1 bowl (200g),273,28.7,6.1,14.9,1.8,1.5,Lunch,Cooked,Muscle Gain
1734,Homestyle Chicken Curry (Light Spiced),Poultry and Seafood,Indian,0,1 bowl (200g),268,27.5,5.9,14.9,1.8,1.5,Lunch,Cooked,Muscle Gain
1735,Homestyle Chicken Curry (Homestyle),Poultry and Seafood,Indian,0,1 bowl (200g),259,28.7,5.9,13.4,1.9,1.4,Lunch,Cooked,Muscle Gain
1736,Homestyle Chicken Curry (Low Sodium),Poultry and Seafood,Indian,0,1 bowl (200g),266,28.2,6.0,14.3,1.8,1.5,Lunch,Cooked,Muscle Gain
1737,Homestyle Chicken Curry (Extra Portion),Poultry and Seafood,Indian,0,1 bowl (200g),333,35.0,7.5,18.1,2.2,1.9,Lunch,Cooked,Muscle Gain
1738,Homestyle Chicken Curry (Half Portion),Poultry and Seafood,Indian,0,1 bowl (200g),143,15.0,3.2,7.8,1.0,0.8,Lunch,Cooked,Muscle Gain
1739,Homestyle Chicken Curry (With Olive Oil),Poultry and Seafood,Indian,0,1 bowl (200g),311,28.3,5.9,19.4,1.9,1.5,Lunch,Cooked,Muscle Gain
1740,Homestyle Chicken Curry (Steamed),Poultry and Seafood,Indian,0,1 bowl (200g),249,29.1,5.6,12.2,2.0,1.4,Lunch,Cooked,Muscle Gain
1741,Homestyle Chicken Curry (Nutrient Dense),Poultry and Seafood,Indian,0,1 bowl (200g),301,33.4,6.4,15.8,2.2,1.5,Lunch,Cooked,Muscle Gain
1742,Homestyle Chicken Curry (Mild Flavor),Poultry and Seafood,Indian,0,1 bowl (200g),264,28.3,6.1,14.1,1.8,1.5,Lunch,Cooked,Muscle Gain
1743,Homestyle Chicken Curry (Herb Infused),Poultry and Seafood,Indian,0,1 bowl (200g),269,28.5,6.0,14.6,1.9,1.5,Lunch,Cooked,Muscle Gain
1744,Homestyle Chicken Curry (Traditional),Poultry and Seafood,Indian,0,1 bowl (200g),274,27.8,6.2,15.3,1.8,1.6,Lunch,Cooked,Muscle Gain
1745,Grilled Salmon Fillet,Poultry and Seafood,Global,0,150g,269,31.6,0.0,15.8,0.0,0.0,Dinner,Grilled,Muscle Gain
1746,Grilled Salmon Fillet (Light Spiced),Poultry and Seafood,Global,0,150g,286,32.9,0.0,17.2,0.0,0.0,Dinner,Grilled,Muscle Gain
1747,Grilled Salmon Fillet (Homestyle),Poultry and Seafood,Global,0,150g,268,33.3,0.0,15.0,0.0,0.0,Dinner,Grilled,Muscle Gain
1748,Grilled Salmon Fillet (Low Sodium),Poultry and Seafood,Global,0,150g,270,32.1,0.0,15.7,0.0,0.0,Dinner,Grilled,Muscle Gain
1749,Grilled Salmon Fillet (Extra Portion),Poultry and Seafood,Global,0,150g,339,39.9,0.0,19.9,0.0,0.0,Dinner,Grilled,Muscle Gain
1750,Grilled Salmon Fillet (Half Portion),Poultry and Seafood,Global,0,150g,148,17.4,0.0,8.7,0.0,0.0,Dinner,Grilled,Muscle Gain
1751,Grilled Salmon Fillet (With Olive Oil),Poultry and Seafood,Global,0,150g,322,32.3,0.0,21.4,0.0,0.0,Dinner,Grilled,Muscle Gain
1752,Grilled Salmon Fillet (Steamed),Poultry and Seafood,Global,0,150g,264,34.5,0.0,14.0,0.0,0.0,Dinner,Grilled,Muscle Gain
1753,Grilled Salmon Fillet (Nutrient Dense),Poultry and Seafood,Global,0,150g,305,37.5,0.0,17.2,0.0,0.0,Dinner,Grilled,Muscle Gain
1754,Grilled Salmon Fillet (Mild Flavor),Poultry and Seafood,Global,0,150g,264,31.7,0.0,15.2,0.0,0.0,Dinner,Grilled,Muscle Gain
1755,Grilled Salmon Fillet (Herb Infused),Poultry and Seafood,Global,0,150g,287,33.9,0.0,16.8,0.0,0.0,Dinner,Grilled,Muscle Gain
1756,Grilled Salmon Fillet (Traditional),Poultry and Seafood,Global,0,150g,278,31.7,0.0,16.8,0.0,0.0,Dinner,Grilled,Muscle Gain
1757,Fish Tikka Tandoori,Poultry and Seafood,Indian,0,150g,209,29.1,4.0,8.5,1.0,1.0,Dinner,Grilled,Weight Loss
1758,Fish Tikka Tandoori (Light Spiced),Poultry and Seafood,Indian,0,150g,211,28.8,4.0,8.9,1.0,1.0,Dinner,Grilled,Weight Loss
1759,Fish Tikka Tandoori (Homestyle),Poultry and Seafood,Indian,0,150g,200,29.0,3.8,7.7,1.0,0.9,Dinner,Grilled,Weight Loss
1760,Fish Tikka Tandoori (Low Sodium),Poultry and Seafood,Indian,0,150g,206,28.8,3.9,8.3,1.0,1.0,Dinner,Grilled,Weight Loss
1761,Fish Tikka Tandoori (Extra Portion),Poultry and Seafood,Indian,0,150g,265,36.8,5.1,10.8,1.3,1.3,Dinner,Grilled,Weight Loss
1762,Fish Tikka Tandoori (Half Portion),Poultry and Seafood,Indian,0,150g,116,16.1,2.2,4.7,0.6,0.6,Dinner,Grilled,Weight Loss
1763,Fish Tikka Tandoori (With Olive Oil),Poultry and Seafood,Indian,0,150g,242,30.0,4.1,11.7,1.1,1.0,Dinner,Grilled,Weight Loss
1764,Fish Tikka Tandoori (Steamed),Poultry and Seafood,Indian,0,150g,198,29.9,3.7,7.1,1.1,0.9,Dinner,Grilled,Weight Loss
1765,Fish Tikka Tandoori (Nutrient Dense),Poultry and Seafood,Indian,0,150g,237,34.3,4.2,9.2,1.2,1.0,Dinner,Grilled,Weight Loss
1766,Fish Tikka Tandoori (Mild Flavor),Poultry and Seafood,Indian,0,150g,209,29.4,4.1,8.3,1.0,1.0,Dinner,Grilled,Weight Loss
1767,Fish Tikka Tandoori (Herb Infused),Poultry and Seafood,Indian,0,150g,213,29.8,4.0,8.6,1.1,1.0,Dinner,Grilled,Weight Loss
1768,Fish Tikka Tandoori (Traditional),Poultry and Seafood,Indian,0,150g,212,28.8,4.1,8.9,1.0,1.0,Dinner,Grilled,Weight Loss
1769,Tuna Salad Light,Poultry and Seafood,Global,0,1 bowl (180g),179,25.4,4.9,6.4,2.0,1.2,Lunch,Raw,Weight Loss
1770,Tuna Salad Light (Light Spiced),Poultry and Seafood,Global,0,1 bowl (180g),190,26.7,5.1,7.0,2.1,1.2,Lunch,Raw,Weight Loss
1771,Tuna Salad Light (Homestyle),Poultry and Seafood,Global,0,1 bowl (180g),180,26.7,4.9,6.0,2.1,1.1,Lunch,Raw,Weight Loss
1772,Tuna Salad Light (Low Sodium),Poultry and Seafood,Global,0,1 bowl (180g),179,25.6,4.9,6.3,2.0,1.2,Lunch,Raw,Weight Loss
1773,Tuna Salad Light (Extra Portion),Poultry and Seafood,Global,0,1 bowl (180g),224,31.8,6.1,8.0,2.4,1.5,Lunch,Raw,Weight Loss
1774,Tuna Salad Light (Half Portion),Poultry and Seafood,Global,0,1 bowl (180g),101,14.3,2.8,3.6,1.1,0.7,Lunch,Raw,Weight Loss
1775,Tuna Salad Light (With Olive Oil),Poultry and Seafood,Global,0,1 bowl (180g),206,26.6,5.0,8.8,2.1,1.2,Lunch,Raw,Weight Loss
1776,Tuna Salad Light (Steamed),Poultry and Seafood,Global,0,1 bowl (180g),173,26.6,4.6,5.4,2.1,1.1,Lunch,Raw,Weight Loss
1777,Tuna Salad Light (Nutrient Dense),Poultry and Seafood,Global,0,1 bowl (180g),213,31.6,5.4,7.2,2.5,1.3,Lunch,Raw,Weight Loss
1778,Tuna Salad Light (Mild Flavor),Poultry and Seafood,Global,0,1 bowl (180g),183,26.4,5.1,6.3,2.0,1.2,Lunch,Raw,Weight Loss
1779,Tuna Salad Light (Herb Infused),Poultry and Seafood,Global,0,1 bowl (180g),186,26.7,5.0,6.6,2.2,1.2,Lunch,Raw,Weight Loss
1780,Tuna Salad Light (Traditional),Poultry and Seafood,Global,0,1 bowl (180g),179,24.9,5.0,6.6,1.9,1.2,Lunch,Raw,Weight Loss
1781,Boiled Shrimp,Poultry and Seafood,Global,0,100g,102,24.5,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1782,Boiled Shrimp (Light Spiced),Poultry and Seafood,Global,0,100g,100,24.0,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1783,Boiled Shrimp (Homestyle),Poultry and Seafood,Global,0,100g,103,24.8,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1784,Boiled Shrimp (Low Sodium),Poultry and Seafood,Global,0,100g,100,24.0,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1785,Boiled Shrimp (Extra Portion),Poultry and Seafood,Global,0,100g,123,29.6,0.2,0.4,0.0,0.0,Dinner,Boiled,Weight Loss
1786,Boiled Shrimp (Half Portion),Poultry and Seafood,Global,0,100g,56,13.5,0.1,0.2,0.0,0.0,Dinner,Boiled,Weight Loss
1787,Boiled Shrimp (With Olive Oil),Poultry and Seafood,Global,0,100g,105,25.2,0.2,0.4,0.0,0.0,Dinner,Boiled,Weight Loss
1788,Boiled Shrimp (Steamed),Poultry and Seafood,Global,0,100g,103,24.8,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1789,Boiled Shrimp (Nutrient Dense),Poultry and Seafood,Global,0,100g,117,28.4,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1790,Boiled Shrimp (Mild Flavor),Poultry and Seafood,Global,0,100g,98,23.6,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1791,Boiled Shrimp (Herb Infused),Poultry and Seafood,Global,0,100g,105,25.3,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1792,Boiled Shrimp (Traditional),Poultry and Seafood,Global,0,100g,98,23.5,0.2,0.3,0.0,0.0,Dinner,Boiled,Weight Loss
1793,Raw Almonds,Nuts and Seeds,Global,1,1 handful (28g),180,6.1,6.2,14.5,3.6,1.2,Snack,Raw,Balanced
1794,Raw Almonds (Light Spiced),Nuts and Seeds,Global,1,1 handful (28g),186,6.1,6.2,15.2,3.6,1.2,Snack,Raw,Balanced
1795,Raw Almonds (Homestyle),Nuts and Seeds,Global,1,1 handful (28g),164,6.0,5.9,12.9,3.6,1.1,Snack,Raw,Balanced
1796,Raw Almonds (Low Sodium),Nuts and Seeds,Global,1,1 handful (28g),177,6.1,6.1,14.2,3.6,1.2,Snack,Raw,Balanced
1797,Raw Almonds (Extra Portion),Nuts and Seeds,Global,1,1 handful (28g),220,7.5,7.6,17.7,4.4,1.5,Snack,Raw,Balanced
1798,Raw Almonds (Half Portion),Nuts and Seeds,Global,1,1 handful (28g),99,3.4,3.4,8.0,2.0,0.7,Snack,Raw,Balanced
1799,Raw Almonds (With Olive Oil),Nuts and Seeds,Global,1,1 handful (28g),222,6.1,6.1,19.2,3.7,1.2,Snack,Raw,Balanced
1800,Raw Almonds (Steamed),Nuts and Seeds,Global,1,1 handful (28g),160,6.4,5.9,12.3,3.9,1.1,Snack,Raw,Balanced
1801,Raw Almonds (Nutrient Dense),Nuts and Seeds,Global,1,1 handful (28g),189,7.0,6.3,15.1,4.1,1.2,Snack,Raw,Balanced
1802,Raw Almonds (Mild Flavor),Nuts and Seeds,Global,1,1 handful (28g),167,5.9,6.0,13.3,3.5,1.2,Snack,Raw,Balanced
1803,Raw Almonds (Herb Infused),Nuts and Seeds,Global,1,1 handful (28g),181,6.2,6.2,14.6,3.8,1.2,Snack,Raw,Balanced
1804,Raw Almonds (Traditional),Nuts and Seeds,Global,1,1 handful (28g),187,6.1,6.4,15.2,3.5,1.3,Snack,Raw,Balanced
1805,Walnut Halves,Nuts and Seeds,Global,1,1 handful (28g),199,4.3,3.9,18.5,1.9,0.7,Snack,Raw,Balanced
1806,Walnut Halves (Light Spiced),Nuts and Seeds,Global,1,1 handful (28g),203,4.2,3.8,19.0,1.9,0.7,Snack,Raw,Balanced
1807,Walnut Halves (Homestyle),Nuts and Seeds,Global,1,1 handful (28g),187,4.4,3.8,17.1,2.0,0.7,Snack,Raw,Balanced
1808,Walnut Halves (Low Sodium),Nuts and Seeds,Global,1,1 handful (28g),194,4.3,3.8,18.0,1.9,0.7,Snack,Raw,Balanced
1809,Walnut Halves (Extra Portion),Nuts and Seeds,Global,1,1 handful (28g),250,5.4,4.9,23.2,2.4,0.9,Snack,Raw,Balanced
1810,Walnut Halves (Half Portion),Nuts and Seeds,Global,1,1 handful (28g),110,2.4,2.2,10.2,1.0,0.4,Snack,Raw,Balanced
1811,Walnut Halves (With Olive Oil),Nuts and Seeds,Global,1,1 handful (28g),257,4.4,3.9,24.9,2.0,0.7,Snack,Raw,Balanced
1812,Walnut Halves (Steamed),Nuts and Seeds,Global,1,1 handful (28g),173,4.5,3.7,15.6,2.1,0.6,Snack,Raw,Balanced
1813,Walnut Halves (Nutrient Dense),Nuts and Seeds,Global,1,1 handful (28g),212,5.0,4.0,19.6,2.2,0.7,Snack,Raw,Balanced
1814,Walnut Halves (Mild Flavor),Nuts and Seeds,Global,1,1 handful (28g),193,4.3,3.9,17.8,1.9,0.7,Snack,Raw,Balanced
1815,Walnut Halves (Herb Infused),Nuts and Seeds,Global,1,1 handful (28g),205,4.4,4.0,19.0,2.1,0.7,Snack,Raw,Balanced
1816,Walnut Halves (Traditional),Nuts and Seeds,Global,1,1 handful (28g),202,4.1,3.9,18.9,1.8,0.7,Snack,Raw,Balanced
1817,Chia Seeds,Nuts and Seeds,Global,1,1 tbsp (15g),78,2.5,6.4,4.7,5.2,0.1,Breakfast,Raw,Weight Loss
1818,Chia Seeds (Light Spiced),Nuts and Seeds,Global,1,1 tbsp (15g),76,2.4,6.1,4.7,5.1,0.1,Breakfast,Raw,Weight Loss
1819,Chia Seeds (Homestyle),Nuts and Seeds,Global,1,1 tbsp (15g),74,2.6,6.3,4.3,5.4,0.1,Breakfast,Raw,Weight Loss
1820,Chia Seeds (Low Sodium),Nuts and Seeds,Global,1,1 tbsp (15g),77,2.5,6.3,4.6,5.2,0.1,Breakfast,Raw,Weight Loss
1821,Chia Seeds (Extra Portion),Nuts and Seeds,Global,1,1 tbsp (15g),98,3.2,8.0,5.9,6.5,0.1,Breakfast,Raw,Weight Loss
1822,Chia Seeds (Half Portion),Nuts and Seeds,Global,1,1 tbsp (15g),42,1.4,3.4,2.5,2.8,0.1,Breakfast,Raw,Weight Loss
1823,Chia Seeds (With Olive Oil),Nuts and Seeds,Global,1,1 tbsp (15g),93,2.6,6.4,6.3,5.4,0.1,Breakfast,Raw,Weight Loss
1824,Chia Seeds (Steamed),Nuts and Seeds,Global,1,1 tbsp (15g),71,2.7,6.1,4.0,5.7,0.1,Breakfast,Raw,Weight Loss
1825,Chia Seeds (Nutrient Dense),Nuts and Seeds,Global,1,1 tbsp (15g),85,3.0,6.8,5.1,6.3,0.1,Breakfast,Raw,Weight Loss
1826,Chia Seeds (Mild Flavor),Nuts and Seeds,Global,1,1 tbsp (15g),75,2.5,6.3,4.4,5.1,0.1,Breakfast,Raw,Weight Loss
1827,Chia Seeds (Herb Infused),Nuts and Seeds,Global,1,1 tbsp (15g),76,2.5,6.2,4.6,5.4,0.1,Breakfast,Raw,Weight Loss
1828,Chia Seeds (Traditional),Nuts and Seeds,Global,1,1 tbsp (15g),79,2.5,6.4,4.8,4.9,0.1,Breakfast,Raw,Weight Loss
1829,Ground Flaxseeds,Nuts and Seeds,Global,1,1 tbsp (10g),57,1.9,3.0,4.2,2.8,0.2,Breakfast,Raw,Balanced
1830,Ground Flaxseeds (Light Spiced),Nuts and Seeds,Global,1,1 tbsp (10g),60,1.9,3.1,4.5,2.9,0.2,Breakfast,Raw,Balanced
1831,Ground Flaxseeds (Homestyle),Nuts and Seeds,Global,1,1 tbsp (10g),56,2.0,3.0,4.0,3.0,0.2,Breakfast,Raw,Balanced
1832,Ground Flaxseeds (Low Sodium),Nuts and Seeds,Global,1,1 tbsp (10g),56,1.9,3.0,4.1,2.8,0.2,Breakfast,Raw,Balanced
1833,Ground Flaxseeds (Extra Portion),Nuts and Seeds,Global,1,1 tbsp (10g),72,2.4,3.8,5.3,3.5,0.3,Breakfast,Raw,Balanced
1834,Ground Flaxseeds (Half Portion),Nuts and Seeds,Global,1,1 tbsp (10g),31,1.0,1.6,2.3,1.5,0.1,Breakfast,Raw,Balanced
1835,Ground Flaxseeds (With Olive Oil),Nuts and Seeds,Global,1,1 tbsp (10g),71,2.0,3.0,5.7,3.0,0.2,Breakfast,Raw,Balanced
1836,Ground Flaxseeds (Steamed),Nuts and Seeds,Global,1,1 tbsp (10g),52,2.0,2.8,3.6,3.1,0.2,Breakfast,Raw,Balanced
1837,Ground Flaxseeds (Nutrient Dense),Nuts and Seeds,Global,1,1 tbsp (10g),63,2.3,3.2,4.6,3.4,0.2,Breakfast,Raw,Balanced
1838,Ground Flaxseeds (Mild Flavor),Nuts and Seeds,Global,1,1 tbsp (10g),54,1.8,2.9,3.9,2.7,0.2,Breakfast,Raw,Balanced
1839,Ground Flaxseeds (Herb Infused),Nuts and Seeds,Global,1,1 tbsp (10g),59,2.0,3.0,4.3,3.0,0.2,Breakfast,Raw,Balanced
1840,Ground Flaxseeds (Traditional),Nuts and Seeds,Global,1,1 tbsp (10g),60,1.9,3.1,4.5,2.8,0.2,Breakfast,Raw,Balanced
1841,Roasted Pumpkin Seeds,Nuts and Seeds,Global,1,1 handful (28g),175,8.5,4.2,13.8,1.8,0.4,Snack,Roasted,Muscle Gain
1842,Roasted Pumpkin Seeds (Light Spiced),Nuts and Seeds,Global,1,1 handful (28g),185,8.7,4.2,14.8,1.9,0.4,Snack,Roasted,Muscle Gain
1843,Roasted Pumpkin Seeds (Homestyle),Nuts and Seeds,Global,1,1 handful (28g),168,8.9,4.2,12.9,1.9,0.4,Snack,Roasted,Muscle Gain
1844,Roasted Pumpkin Seeds (Low Sodium),Nuts and Seeds,Global,1,1 handful (28g),177,8.8,4.2,13.9,1.8,0.4,Snack,Roasted,Muscle Gain
1845,Roasted Pumpkin Seeds (Extra Portion),Nuts and Seeds,Global,1,1 handful (28g),225,11.0,5.4,17.7,2.3,0.5,Snack,Roasted,Muscle Gain
1846,Roasted Pumpkin Seeds (Half Portion),Nuts and Seeds,Global,1,1 handful (28g),99,4.8,2.4,7.8,1.0,0.2,Snack,Roasted,Muscle Gain
1847,Roasted Pumpkin Seeds (With Olive Oil),Nuts and Seeds,Global,1,1 handful (28g),219,8.7,4.2,18.6,1.9,0.4,Snack,Roasted,Muscle Gain
1848,Roasted Pumpkin Seeds (Steamed),Nuts and Seeds,Global,1,1 handful (28g),156,8.9,3.9,11.7,2.0,0.4,Snack,Roasted,Muscle Gain
1849,Roasted Pumpkin Seeds (Nutrient Dense),Nuts and Seeds,Global,1,1 handful (28g),196,10.3,4.5,15.2,2.2,0.4,Snack,Roasted,Muscle Gain
